"노드 ID","정류소번호","정류소명","X좌표","Y좌표","정류소 타입"
"05732","104900108","광남고.삼성아파트","127.1017492793","37.5423430827","마을버스"
"05733","104900071","자양종합복지관앞","127.075429514","37.5324649901","마을버스"
"05735","104900070","신성시장입구","127.0880630283","37.5586702034","마을버스"
"05737","104900068","대순진리회","127.0875676658","37.5609548433","마을버스"
"05739","104900067","대원외고앞","127.0871413296","37.5632448358","마을버스"
"05740","104900066","광나루현대아파트","127.1077533058","37.5466936524","마을버스"
"05741","104900065","중곡4동파출소","127.0867703018","37.5654194455","마을버스"
"05742","104900064","포제스한강아파트","127.1093151239","37.5482745397","마을버스"
"05744","104900063","워커힐팰리스","127.1096719072","37.5500133218","마을버스"
"05745","104000281","워커힐호텔비스타워커힐","127.1102655251","37.5542416044","일반차로"
"05752","104900061","아차산역사거리","127.0914351492","37.5506719315","마을버스"
"05755","104900125","중곡119안전센터","127.0863","37.566684","마을버스"
"05757","104900133","구의3동주민센터","127.0916151163","37.5380104633","마을버스"
"05900","104000300","뚝섬유원지","127.0668303967","37.5311823597","일반차로"
"05901","104000301","건국대입구","127.0675636466","37.5411150129","일반차로"
"05990","104900126","광장자이아파트","127.0949108596","37.5421672546","마을버스"
"05992","104900119","양진중학교.재한몽골학교","127.0980186154","37.5452405574","마을버스"
"05993","104900118","청구아파트앞","127.0961815897","37.5432605587","마을버스"
"05994","104900132","용마사거리","127.0822104997","37.5618532936","마을버스"
"05999","104900129","강변역.테크노마트앞","127.0947896041","37.5363411077","마을버스"
"06001","105000001","답십리역사거리","127.0550604632","37.5651870868","중앙차로"
"06002","105000002","청년회의소","127.0612838214","37.5619653169","중앙차로"
"06003","105000003","장한평역","127.0672869559","37.5611510646","중앙차로"
"06004","105000004","신답초등학교.청계한신휴플러스","127.044292","37.571753","중앙차로"
"06005","105000005","신답초등학교.청계한신휴플러스","127.0447281029","37.5717559096","중앙차로"
"06006","105000006","동대문구청","127.038327222","37.5740954485","중앙차로"
"06007","105000007","서울시동부병원","127.0309536211","37.5739292519","중앙차로"
"06008","105000008","신설동역.서울풍물시장","127.0257176822","37.574427911","중앙차로"
"06009","105000009","중랑교","127.0677039967","37.5916996082","중앙차로"
"06010","105000010","중랑교","127.0668383757","37.5914246178","중앙차로"
"06011","105000011","삼육서울병원.삼육보건대학교","127.0606858682","37.589691279","중앙차로"
"06012","105000012","삼육서울병원.삼육보건대학교","127.0619514091","37.589992454","중앙차로"
"06013","105000013","시조사삼거리.회기역","127.056888","37.588707","중앙차로"
"06014","105000014","떡전교사거리.동대문노인복지관","127.0520111918","37.5864439121","중앙차로"
"06015","105000015","청량리역환승센터","127.0454307288","37.5804025104","중앙차로"
"06016","105000016","청량리역환승센터","127.0460771387","37.5802508767","중앙차로"
"06017","105000017","동대문구청","127.0399889148","37.5734588708","중앙차로"
"06018","105000447","청량리역환승센터","127.0457513342","37.5802240706","중앙차로"
"06019","105000446","청량리역환승센터","127.0457230797","37.5803029185","중앙차로"
"06020","105000402","청량리역환승센터","127.0453667154","37.5807152606","중앙차로"
"06021","105000478","청량리미주아파트.동대문세무서","127.048395","37.58278","중앙차로"
"06022","105000480","청량리청과물도매시장","127.0406051232","37.5787911202","중앙차로"
"06023","105000482","제기동역.서울약령시","127.0377802394","37.5781433423","중앙차로"
"06024","105000481","제기동역.서울약령시","127.0353228624","37.5782168464","중앙차로"
"06025","105000484","용두동사거리","127.0299882252","37.5775320632","중앙차로"
